TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, rightEye, leftEye, zPos
637954796402331407,t1,3,t,0,m,,RightPupil,-1,-1,
637954796402471414,t1,3,t,0,m,,RightPupil,-1,-1,
637954796402631706,t1,3,t,0,m,,RightPupil,-1,-1,
637954796402769333,t1,3,t,0,m,,RightPupil,-1,-1,
637954796402925184,t1,3,t,0,m,,RightPupil,-1,-1,
637954796403068861,t1,3,t,0,m,,RightPupil,-1,-1,
637954796403228878,t1,3,t,0,m,,RightPupil,-1,-1,
637954796403459098,t1,3,t,0,m,,RightPupil,-1,-1,
637954796403678844,t1,3,t,0,m,,RightPupil,-1,-1,
637954796403898862,t1,3,t,0,m,,RightPupil,-1,-1,
637954796404128811,t1,3,t,0,m,,RightPupil,-1,-1,
637954796404348621,t1,3,t,0,m,,RightPupil,-1,-1,
637954796404568628,t1,3,t,0,m,,RightPupil,-1,-1,
637954796404798463,t1,3,t,0,m,,RightPupil,-1,-1,
637954796405018811,t1,3,t,0,m,,RightPupil,-1,-1,
637954796405228661,t1,3,t,0,m,,RightPupil,-1,-1,
637954796405448737,t1,3,t,0,m,,RightPupil,-1,-1,
637954796405688623,t1,3,t,0,m,,RightPupil,-1,-1,
637954796405898806,t1,3,t,0,m,,RightPupil,-1,-1,
637954796406128785,t1,3,t,0,m,,RightPupil,-1,-1,
637954796406351030,t1,3,t,0,m,,RightPupil,-1,-1,
637954796406580904,t1,3,t,0,m,,RightPupil,-1,-1,
637954796406798470,t1,3,t,0,m,,RightPupil,-1,-1,
637954796407018694,t1,3,t,0,m,,RightPupil,-1,-1,
637954796407228499,t1,3,t,0,m,,RightPupil,-1,-1,
637954796407468794,t1,3,t,0,m,,RightPupil,-1,-1,
637954796407688709,t1,3,t,0,m,,RightPupil,-1,-1,
637954796407918676,t1,3,t,0,m,,RightPupil,-1,-1,
637954796408148669,t1,3,t,0,m,,RightPupil,-1,-1,
637954796408408665,t1,3,t,0,m,,RightPupil,-1,-1,
637954796408728681,t1,3,t,0,m,,RightPupil,-1,-1,
637954796408918679,t1,3,t,0,m,,RightPupil,-1,-1,
637954796409098676,t1,3,t,0,m,,RightPupil,-1,-1,
637954796409268664,t1,3,t,0,m,,RightPupil,-1,-1,
637954796409428666,t1,3,t,0,m,,RightPupil,-1,-1,
637954796409678657,t1,3,t,0,m,,RightPupil,-1,-1,
637954796409838667,t1,3,t,0,m,,RightPupil,-1,-1,
637954796409998657,t1,3,t,0,m,,RightPupil,-1,-1,
637954796410148664,t1,3,t,0,m,,RightPupil,-1,-1,
637954796410298683,t1,3,t,0,m,,RightPupil,-1,-1,
637954796410448888,t1,3,t,0,m,,RightPupil,-1,-1,
637954796410608893,t1,3,t,0,m,,RightPupil,-1,-1,
637954796410768886,t1,3,t,0,m,,RightPupil,-1,-1,
637954796410928889,t1,3,t,0,m,,RightPupil,-1,-1,
637954796411088897,t1,3,t,0,m,,RightPupil,-1,-1,
637954796411248885,t1,3,t,0,m,,RightPupil,-1,-1,
637954796411391774,t1,3,t,0,m,,RightPupil,-1,-1,
637954796411548698,t1,3,t,0,m,,RightPupil,-1,-1,
637954796411699026,t1,3,t,0,m,,RightPupil,-1,-1,
637954796411849035,t1,3,t,0,m,,RightPupil,-1,-1,
637954796412019030,t1,3,t,0,m,,RightPupil,-1,-1,
637954796412169016,t1,3,t,0,m,,RightPupil,-1,-1,
637954796412328937,t1,3,t,0,m,,RightPupil,-1,-1,
637954796412468948,t1,3,t,0,m,,RightPupil,-1,-1,
637954796412618704,t1,3,t,0,m,,RightPupil,-1,-1,
637954796412778743,t1,3,t,0,m,,RightPupil,-1,-1,
637954796413019037,t1,3,t,0,m,,RightPupil,-1,-1,
637954796413219027,t1,3,t,0,m,,RightPupil,-1,-1,
637954796413448741,t1,3,t,0,m,,RightPupil,-1,-1,
637954796413678789,t1,3,t,0,m,,RightPupil,-1,-1,
637954796413899083,t1,3,t,0,m,,RightPupil,-1,-1,
637954796414120300,t1,3,t,0,m,,RightPupil,-1,-1,
637954796414350301,t1,3,t,0,m,,RightPupil,-1,-1,
637954796414580282,t1,3,t,0,m,,RightPupil,-1,-1,
637954796414809323,t1,3,t,0,m,,RightPupil,-1,-1,
637954796415009137,t1,3,t,0,m,,RightPupil,-1,-1,
637954796415229078,t1,3,t,0,m,,RightPupil,-1,-1,
637954796415448907,t1,3,t,0,m,,RightPupil,-1,-1,
637954796415678907,t1,3,t,0,m,,RightPupil,-1,-1,
637954796415900891,t1,3,t,0,m,,RightPupil,-1,-1,
637954796416128934,t1,3,t,0,m,,RightPupil,-1,-1,
637954796416349292,t1,3,t,0,m,,RightPupil,-1,-1,
637954796416571208,t1,3,t,0,m,,RightPupil,-1,-1,
637954796416788866,t1,3,t,0,m,,RightPupil,-1,-1,
637954796417018896,t1,3,t,0,m,,RightPupil,-1,-1,
637954796417229236,t1,3,t,0,m,,RightPupil,-1,-1,
637954796417379229,t1,3,t,0,m,,RightPupil,-1,-1,
637954796417538941,t1,3,t,0,m,,RightPupil,-1,-1,
637954796417688936,t1,3,t,0,m,,RightPupil,-1,-1,
637954796417844336,t1,3,t,0,m,,RightPupil,-1,-1,
637954796418009241,t1,3,t,0,m,,RightPupil,-1,-1,
637954796418168917,t1,3,t,0,m,,RightPupil,-1,-1,
637954796418339032,t1,3,t,0,m,,RightPupil,-1,-1,
637954796418499016,t1,3,t,0,m,,RightPupil,-1,-1,
637954796418659021,t1,3,t,0,m,,RightPupil,-1,-1,
637954796418809021,t1,3,t,0,m,,RightPupil,-1,-1,
637954796418969320,t1,3,t,0,m,,RightPupil,-1,-1,
637954796419129318,t1,3,t,0,m,,RightPupil,-1,-1,
637954796419299321,t1,3,t,0,m,,RightPupil,-1,-1,
637954796419449315,t1,3,t,0,m,,RightPupil,-1,-1,
637954796419599313,t1,3,t,0,m,,RightPupil,-1,-1,
637954796419749323,t1,3,t,0,m,,RightPupil,-1,-1,
637954796419929643,t1,3,t,0,m,,RightPupil,-1,-1,
637954796420099649,t1,3,t,0,m,,RightPupil,-1,-1,
637954796420509634,t1,3,t,0,m,,RightPupil,-1,-1,
637954796420759637,t1,3,t,0,m,,RightPupil,-1,-1,
637954796420929836,t1,3,t,0,m,,RightPupil,-1,-1,
637954796421089834,t1,3,t,0,m,,RightPupil,-1,-1,
637954796421259833,t1,3,t,0,m,,RightPupil,-1,-1,
637954796421419834,t1,3,t,0,m,,RightPupil,-1,-1,
637954796421579832,t1,3,t,0,m,,RightPupil,-1,-1,
637954796421729831,t1,3,t,0,m,,RightPupil,-1,-1,
637954796421884963,t1,3,t,0,m,,RightPupil,-1,-1,
637954796422120113,t1,3,t,0,m,,RightPupil,-1,-1,
637954796422350134,t1,3,t,0,m,,RightPupil,-1,-1,
637954796422560128,t1,3,t,0,m,,RightPupil,-1,-1,
637954796422774776,t1,3,t,0,m,,RightPupil,-1,-1,
637954796423009275,t1,3,t,0,m,,RightPupil,-1,-1,
637954796423219453,t1,3,t,0,m,,RightPupil,-1,-1,
637954796423449373,t1,3,t,0,m,,RightPupil,-1,-1,
637954796423679230,t1,3,t,0,m,,RightPupil,-1,-1,
637954796423899234,t1,3,t,0,m,,RightPupil,-1,-1,
637954796424109436,t1,3,t,0,m,,RightPupil,-1,-1,
637954796424349548,t1,3,t,0,m,,RightPupil,-1,-1,
637954796424559206,t1,3,t,0,m,,RightPupil,-1,-1,
637954796424809349,t1,3,t,0,m,,RightPupil,-1,-1,
637954796425019242,t1,3,t,0,m,,RightPupil,-1,-1,
637954796425229246,t1,3,t,0,m,,RightPupil,-1,-1,
637954796425449260,t1,3,t,0,m,,RightPupil,-1,-1,
637954796425679495,t1,3,t,0,m,,RightPupil,-1,-1,
637954796425899513,t1,3,t,0,m,,RightPupil,-1,-1,
637954796426119263,t1,3,t,0,m,,RightPupil,-1,-1,
637954796426339575,t1,3,t,0,m,,RightPupil,-1,-1,
637954796426559574,t1,3,t,0,m,,RightPupil,-1,-1,
637954796426699358,t1,3,t,0,m,,RightPupil,-1,-1,
637954796426859607,t1,3,t,0,m,,RightPupil,-1,-1,
637954796427019601,t1,3,t,0,m,,RightPupil,-1,-1,
637954796427169612,t1,3,t,0,m,,RightPupil,-1,-1,
637954796427329592,t1,3,t,0,m,,RightPupil,-1,-1,
637954796427489637,t1,3,t,0,m,,RightPupil,-1,-1,
637954796427659625,t1,3,t,0,m,,RightPupil,-1,-1,
637954796427819373,t1,3,t,0,m,,RightPupil,-1,-1,
637954796427979354,t1,3,t,0,m,,RightPupil,-1,-1,
637954796428139674,t1,3,t,0,m,,RightPupil,-1,-1,
637954796428292112,t1,3,t,0,m,,RightPupil,-1,-1,
637954796428462180,t1,3,t,0,m,,RightPupil,-1,-1,
637954796428619420,t1,3,t,0,m,,RightPupil,-1,-1,
637954796428769431,t1,3,t,0,m,,RightPupil,-1,-1,
637954796428929720,t1,3,t,0,m,,RightPupil,-1,-1,
