TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, Group
638006699841656058,,,,,,300,Game Start,,,,,,,
638006702841637953,,,,,,,Game Over,,,,,,,
638006720086651846,,,,,,,Network Red Cube(Clone) was picked up,1.390015,10.15439,-1.813,,,,
638006720721451549,,,,,,,Network Neutral Cube(Clone) was picked up,1.390015,15.88464,-3.12,,,,
638006720736221874,,,,,,,Network Neutral Cube(Clone) was picked up,1.390015,20.64951,-3.12,,,,
638006720791641521,,,,,,,Network Gold Left Half(Clone)was placed in dropzone,11,7,10.41,,,,
638006720926251454,,,,,,,Network Gold Left Half(Clone)was placed in dropzone,12,7,10.41,,,,
638006721016871417,,,,,,,Network Gold Left Half(Clone)was placed in dropzone,12,7,10.41,,,,
638006721054301630,,,,,,,Network Neutral Cube(Clone) was picked up,1.390015,20.21644,-3.12,,,,
638006721093391677,,,,,,,Network Red Cube(Clone) was picked up,1.390015,17.68418,-3.12,,,,
638006721210121983,,,,,,,Network Gold Left Half(Clone)was placed in dropzone,11,7,10.41,,,,
638006721276641289,,,,,,,Network Gold Left Half(Clone)was placed in dropzone,11,7,10.41,,,,
638006724734246600,,,,,,300,Game Start,,,,,,,
638006726097052776,,,,,,,looking at red cube,1.808515,7.70919,-1.404527,,,,
638006726097182531,,,,,,,looking at red cube,1.808515,7.957913,-1.527204,,,,
638006726143482417,,,,,,,looking at red cube,1.808499,6.250293,-0.1284436,,,,
638006726156812655,,,,,,,looking at gold cube,1.901499,4.613559,2.411115,,,,
638006726156912388,,,,,,,looking at gold cube,1.901499,4.613837,2.411332,,,,
638006726157032378,,,,,,,looking at gold cube,1.901499,4.614915,2.411354,,,,
638006726157142390,,,,,,,looking at gold cube,1.901499,4.615664,2.411378,,,,
638006726157252384,,,,,,,looking at gold cube,1.901499,4.616134,2.41165,,,,
638006726157372377,,,,,,,looking at gold cube,1.901499,4.616767,2.411792,,,,
638006726157472645,,,,,,,looking at gold cube,1.901499,4.617214,2.412022,,,,
638006726157582384,,,,,,,looking at gold cube,1.901499,4.617544,2.412328,,,,
638006726157692379,,,,,,,looking at gold cube,1.901499,4.617845,2.412594,,,,
638006726157802653,,,,,,,looking at gold cube,1.901499,4.618035,2.412935,,,,
638006726157912687,,,,,,,looking at gold cube,1.901499,4.61843,2.412915,,,,
638006726158032384,,,,,,,looking at gold cube,1.901499,4.618606,2.413141,,,,
638006726158142682,,,,,,,looking at gold cube,1.901499,4.618804,2.413284,,,,
638006726158252381,,,,,,,looking at gold cube,1.901499,4.619269,2.41329,,,,
638006726158362377,,,,,,,looking at gold cube,1.901499,4.619536,2.413443,,,,
638006726158472381,,,,,,,looking at gold cube,1.901499,4.619996,2.413615,,,,
638006726158582384,,,,,,,looking at gold cube,1.901499,4.620504,2.413828,,,,
638006726158692381,,,,,,,looking at gold cube,1.901499,4.621138,2.414046,,,,
